Crop_Year,State,Area,Production,Annual_Rainfall,Fertilizer,Pesticide,Yield
2014,Uttarakhand,260092.0,600.86,2574.8,39263488.32,85830.36,2.444230769
2014,West Bengal,5526511.0,15927.196,4450.5,834282100.54,1823748.63,2.8237037036666663
2015,Andhra Pradesh,2160795.0,7518.271,1881.4,341211138.4,713062.35,3.381538462
2015,Arunachal Pradesh,128800.0,204.001,2593.2,20338808.0,42504.0,2.0875
2015,Assam,2484987.0,5125.104,6465.900000000001,392404297.14,820045.71,1.9509639126666667
2015,Bihar,3232314.0,6802.216,2622.0,510414703.74,1066663.62,2.0138429406666667
2015,Chhattisgarh,3959746.0,5154.328,1136.0,625283490.9,1306716.18,1.21962963
2015,Delhi,5884.0,16.837,757.7,929142.44,1941.72,2.86
2015,Goa,41344.0,115.068,5174.2,6528631.04,13643.52,2.795
2015,Gujarat,774182.0,1691.864,1168.6,122251079.60000001,255480.06,2.5485281385
2015,Haryana,1353000.0,4142.0,426.8,213652230.0,446490.0,2.963
2015,Himachal Pradesh,71614.0,114.67,1223.2,11308566.74,23632.62,1.612727273
2015,Jammu and Kashmir,304503.0,646.362,1572.6,48084068.73,100485.99,2.05
2015,Jharkhand,1162489.0,762.245,2171.2,183568637.96,383621.37,0.634728261
2015,Karnataka,1110045.0,3020.613,3074.7000000000003,175287205.9,366314.85000000003,2.589288156333333
2015,Kerala,196870.0,549.275,7808.700000000001,31087741.700000003,64967.1,2.456135531333333
2015,Madhya Pradesh,2027000.0,3546.79,1000.7,320083570.0,668910.0,1.701904762
2015,Maharashtra,1502800.0,2593.1,1751.4,237307148.0,495924.0,1.936736111
2015,Manipur,237000.0,508.14,1329.1,37424670.0,78210.0,1.876666667
2015,Meghalaya,110455.0,301.076,11612.400000000001,17441949.049999997,36450.149999999994,2.4854545453333334
2015,Mizoram,37153.0,62.089,6932.400000000001,5866830.23,12260.49,1.9662499999999998
2015,Nagaland,181310.0,439.46,2616.6,28630662.099999998,59832.299999999996,2.5566666665
2015,Odisha,3942000.0,5874.0,3630.2999999999997,622481220.0,1300860.0,1.633780303
2015,Puducherry,16263.0,43.886,5941.799999999999,2568090.33,5366.79,2.322777777666667
2015,Punjab,2975000.0,11823.0,512.6,469782250.0,981750.0,3.923181818
2015,Sikkim,10669.0,19.687,2949.1,1684741.79,3520.77,1.7925
2015,Tamil Nadu,2000212.0,7374.681,1201.9,315853476.9,660069.96,4.061290323
2015,Telangana,1046188.0,3047.289,1495.8,165203547.05,345242.04000000004,2.803888889
2015,Tripura,269793.0,794.848,4668.8,42603012.629999995,89031.69,2.970625
2015,Uttar Pradesh,5862040.0,12501.16,1193.4,925674736.35,1934473.2000000002,2.1955666665
2015,Uttarakhand,265206.0,641.892,2495.2,41878679.46,87517.98,2.8026923075
2015,West Bengal,5523955.0,15948.254,5151.0,872287734.1,1822905.15,2.7685185186666668
2016,Andhra Pradesh,2105019.0,8002.337,1780.0,322594161.75,736756.6499999999,3.544615385
2016,Arunachal Pradesh,131000.0,220.0,2933.7,20075750.0,45850.0,1.606
2016,Assam,2467136.0,5127.435,6890.400000000001,378088592.0,863497.6,1.9381813866666666
2016,Bihar,3339777.0,8238.773,3616.7999999999997,511820825.3,1168921.95,2.2668466036666666
2016,Chhattisgarh,4052587.0,8793.273,1298.9,621058957.8,1418405.45,2.076666667
2016,Delhi,5973.0,17.26,747.1,915362.25,2090.55,2.89
2016,Goa,40823.0,113.227,6533.8,6256124.75,14288.05,2.77
2016,Gujarat,847610.0,1988.471,1421.0,129896232.55,296663.5,2.6039166665
2016,Haryana,1384700.0,4451.0,554.7,212205275.0,484645.0,2.9505
2016,Himachal Pradesh,70855.0,103.557,1373.9,10858528.75,24799.25,1.559090909
2016,Jammu and Kashmir,283443.0,572.213,902.8,43437639.75,99205.05,2.0255
2016,Jharkhand,1342058.0,2775.029,2592.6,205670388.55,469720.3,1.5818333334999999
2016,Karnataka,1034543.0,2874.206,3441.6000000000004,158543714.8,362090.05,2.635897436
2016,Kerala,171398.0,436.483,8772.900000000001,26266743.5,59989.299999999996,2.387014652
2016,Madhya Pradesh,2260000.0,5400.54,1048.4,346345000.0,791000.0,2.040294118
2016,Maharashtra,1535370.0,3580.921,2302.2,235295452.5,537379.5,2.0168055555
2016,Manipur,244000.0,645.6,2039.8,37393000.0,85400.0,2.313333333
2016,Meghalaya,111178.0,304.518,11511.3,17038028.5,38912.3,2.4951515153333332
2016,Mizoram,36858.0,61.516,7880.400000000001,5648488.5,12900.3,1.8845833333333333
2016,Nagaland,206660.0,505.06,3919.6,31670645.0,72331.0,2.5909090910000003
2016,Odisha,3962780.0,9794.31,4381.5,607296035.0,1386973.0,2.2441358023333335
2016,Puducherry,16205.0,52.164,4173.9,2483416.25,5671.75,3.0705555556666666
2016,Punjab,3046000.0,12638.0,635.9,466799500.0,1066100.0,4.066818182
2016,Sikkim,10481.0,19.453,2971.6,1606213.25,3668.35,1.8075
2016,Tamil Nadu,1442841.0,3554.113,912.4,221115383.3,504994.35,3.068387097
2016,Telangana,1828574.0,6599.079,1885.2,280228965.6,640000.8999999999,3.4073333335
2016,Tripura,277106.0,814.644,9901.2,42466494.5,96987.1,2.45125
2016,Uttar Pradesh,5991708.0,14470.352,1930.6,918229251.05,2097097.8,2.4254588235
2016,Uttarakhand,266201.0,638.297,3161.8,40795303.25,93170.35,2.7746153845
2016,West Bengal,5396854.0,15644.574,5387.4,827067875.5999999,1888898.9,2.8098196246666665
2017,Andhra Pradesh,2218186.0,8461.342,1736.4,349231203.8,842910.6799999999,3.568846154
2017,Arunachal Pradesh,132000.0,233.335,2745.5,20782080.0,50160.0,1.6915
2017,Assam,2433711.0,5283.713,6295.690908,383163459.82000005,924810.1799999999,2.062155745666667
2017,Bihar,3306983.0,8093.161,3336.0,520651403.52,1256653.54,2.094288983
2017,Chhattisgarh,3976626.0,5749.044,1124.5,626079997.4,1511117.88,1.386296296
2017,Delhi,5854.0,16.837,533.7,921653.76,2224.52,2.88
2017,Goa,38520.0,102.997,5545.0,6064588.800000001,14637.599999999999,2.745
2017,Gujarat,855290.0,1889.809,1629.6,134656857.64,325010.2,2.3476785715000004
2017,Haryana,1422100.0,4880.0,417.1,223895424.0,540398.0,3.096190476
2017,Himachal Pradesh,71613.0,114.785,1182.2,11274750.72,27212.94,1.618181818
2017,Jammu and Kashmir,273582.0,663.755,1279.1,43072750.08,103961.16,2.31
2017,Jharkhand,1735411.0,3421.253,1165.7,273223107.8,659456.18,2.023333333
2017,Karnataka,992925.0,2907.471,3335.1000000000004,156326112.02,377311.5,2.912260209
2017,Kerala,189086.0,521.31,7994.400000000001,29769699.84,71852.68,2.478278388666667
2017,Madhya Pradesh,2035140.0,4899.058,1600.0,320412441.6,773353.2,1.8860915035
2017,Maharashtra,1450943.0,2730.8,2259.0,228436465.92,551358.34,2.086875
2017,Manipur,236710.0,607.82,1780.0,37267622.4,89949.8,2.18
2017,Meghalaya,111141.0,304.548,13416.900000000001,17498039.04,42233.58,2.496060606
2017,Mizoram,36114.2,59.607,11597.400000000001,5685819.648,13723.396,1.8108333333333333
2017,Nagaland,212000.0,524.44,3444.2,33377280.0,80560.0,2.6242424245000002
2017,Odisha,3766390.0,6551.37,4033.2000000000003,592980441.6,1431228.2,1.8798333333333332
2017,Puducherry,17371.0,55.987,4747.200000000001,2734890.24,6600.98,3.1255555556666668
2017,Punjab,3065000.0,13382.0,497.5,482553600.0,1164700.0,4.252727273
2017,Sikkim,9501.0,17.636,2873.6,1495837.44,3610.38,1.815
2017,Tamil Nadu,1828865.0,6638.45,2912.7,287936505.58,694968.7,4.186095238
2017,Telangana,1962376.0,6263.429,1631.4,308956477.5,745702.88,3.1025
2017,Tripura,274068.0,812.092,13307.2,43149265.92,104145.84,2.475
2017,Uttar Pradesh,5923632.0,15518.603,1304.2,932616622.0400001,2250980.16,2.6056666665
2017,Uttarakhand,260492.0,664.872,2951.6,41011860.48,98986.96,2.566282051
2017,West Bengal,5537431.0,16315.922,5490.0,871813136.64,2104223.7800000003,2.8367532470000003
2018,Andhra Pradesh,2208304.0,8234.539,2441.0,358186908.8,772906.3999999999,3.4815384615
2018,Arunachal Pradesh,133200.0,239.998,2992.9,21605040.0,46620.0,1.737727273
2018,Assam,2425178.0,5437.372,7118.700000000001,393363871.6,848812.3,2.0958641976666663
2018,Bihar,3159722.0,6155.529,4564.200000000001,512506908.4,1105902.7,1.8179186603333335
2018,Chhattisgarh,4141378.0,6509.43,1515.5,671731511.6,1449482.3,1.521481481
2018,Delhi,5848.0,16.826,678.5,948545.6,2046.8,2.88
2018,Goa,36384.0,98.854,8812.0,5901484.800000001,12734.400000000001,2.72
2018,Gujarat,838949.0,1912.015,2250.8,136077527.8,293632.15,2.403576923
2018,Haryana,1447000.0,4516.0,533.2,234703400.0,506450.0,2.94952381
2018,Himachal Pradesh,71810.0,114.896,1052.2,11647582.0,25133.5,1.623636364
2018,Jammu and Kashmir,262012.0,615.799,1016.3,42498346.4,91704.2,2.35
2018,Jharkhand,1527103.0,2894.101,1222.7,247696106.6,534486.05,1.817916667
2018,Karnataka,1199593.0,3461.982,4257.299999999999,194573984.6,419857.55,2.6816777776666663
2018,Kerala,198026.21,578.256,8969.099999999999,32119851.257999998,69309.1735,2.4465567763333333
2018,Madhya Pradesh,2794020.0,5238.85,1102.2,453190044.0,977907.0,1.444901961
2018,Maharashtra,1464986.0,3275.798,2774.8,237620729.2,512745.1,2.206875
2018,Manipur,233500.0,602.43,1196.9,37873700.0,81725.0,2.232222222
2018,Meghalaya,110932.0,302.97,16947.300000000003,17993170.4,38826.2,2.489090909
2018,Mizoram,35550.0,60.01,4995.6,5766210.0,12442.5,1.8425
2018,Nagaland,214450.0,535.04,2745.4,34783790.0,75057.5,2.6360227275000003
2018,Odisha,3859420.0,7733.71,4907.700000000001,625997924.0,1350797.0,1.9637738096666668
2018,Puducherry,17861.0,63.343,5081.700000000001,2897054.2,6251.35,3.4116666666666666
2018,Punjab,3103000.0,12822.0,585.5,503306600.0,1086050.0,4.011818182
2018,Sikkim,9256.0,17.182,3350.1,1501323.2,3239.6,1.82
2018,Tamil Nadu,1721265.0,6131.55,2958.6000000000004,279189183.0,602442.75,3.9770643923333338
2018,Telangana,1931772.0,6668.944,2700.6,313333418.4,676120.2,3.25734375
2018,Tripura,269364.0,793.201,8676.4,43690840.8,94277.4,2.4178125
2018,Uttar Pradesh,5924128.0,16019.695,1585.6,960893561.6,2073444.8,2.6341157895
2018,Uttarakhand,259348.0,626.533,2746.0,42066245.6,90771.8,2.543974359
2018,West Bengal,5512572.0,16507.249,6037.799999999999,894139178.4,1929400.2,2.958816739
2019,Andhra Pradesh,2355982.0,9140.091,1798.4,404663468.3,871713.3400000001,3.6953846155
2019,Arunachal Pradesh,133500.0,244.741,2433.3,22929960.0,49395.0,1.7792
2019,Assam,2400949.0,5214.804,6254.099999999999,412387000.26000005,888351.13,2.0313865146666665
2019,Bihar,3097390.0,6952.518,3584.1000000000004,532007706.44,1146034.3,2.025199457
2019,Chhattisgarh,4266022.0,8569.367,1420.3,732731938.7,1578428.14,1.936428571
2019,Delhi,5848.0,17.58,546.9,1004452.48,2163.76,3.01
2019,Goa,34698.0,90.375,8979.0,5959728.48,12838.26,2.7125000000000004
2019,Gujarat,904350.0,1982.633,2135.6,155331155.95999998,334609.5,2.398571429
2019,Haryana,1558900.0,5194.6,351.8,267756664.0,576793.0,3.048095238
2019,Himachal Pradesh,72620.0,116.879,1217.7,12473211.2,26869.4,1.656363636
2019,Jammu and Kashmir,280513.0,587.099,1324.1,48180912.88,103789.81,2.0755
2019,Jharkhand,1357726.0,3612.589,1137.8,233203017.8,502358.62,2.663333333
2019,Karnataka,1248054.0,3947.973,4266.9,214365755.01999998,461779.98,2.891349753666667
2019,Kerala,198180.0,605.541,9357.599999999999,34039396.8,73326.6,2.4228388279999997
2019,Madhya Pradesh,3110311.0,7363.429,2893.4,534227017.36,1150815.07,1.36775
2019,Maharashtra,1552989.0,2897.433,3111.6,266741390.66,574605.93,1.9585648144999999
2019,Meghalaya,110997.0,303.476,11533.2,19064844.72,41068.89,2.4803030303333333
2019,Mizoram,35210.0,60.239,6535.5,6047669.6,13027.7,1.842083333333333
2019,Nagaland,216950.0,544.97,3186.0,37263332.0,80271.5,2.6445454545000002
2019,Odisha,3940710.0,9755.05,4781.700000000001,676856349.6,1458062.7,2.414687739666667
2019,Puducherry,18238.0,59.345,3951.0,3132558.88,6748.06,3.5500000000000003
2019,Punjab,3142000.0,12675.0,653.2,539669920.0,1162540.0,3.930909091
2019,Sikkim,8685.0,16.137,2740.0,1491735.6,3213.45,1.8225
2019,Tamil Nadu,1907407.0,7265.161,2730.3,327616226.3,705740.5900000001,3.9968761586666663
2019,Telangana,3216213.0,11885.796,2063.4,552416744.9000001,1189998.81,3.593125
2019,Tripura,267335.0,810.244,9011.2,45917459.599999994,98913.95000000001,2.50375
2019,Uttar Pradesh,5924349.0,17027.889,1629.0,1017566183.84,2192009.13,2.896092308
2019,Uttarakhand,257781.0,677.429,2757.8,44276464.56,95378.97,2.7485897435
2019,West Bengal,5490975.0,16476.021,5200.200000000001,943129865.96,2031660.75,2.889978354666667
2020,Uttarakhand,257251.0,724.429,2627.895652,49806366.11,95182.87000000001,2.828205128
